"X-location","Z-location","Resistivity"
        2.500         0.000     134.0600
        7.500         0.000     132.1600
       12.500         0.000     118.7300
       17.500         0.000     120.7300
       22.500         0.000     112.2700
       27.500         0.000     112.0800
       32.500         0.000     108.4900
       37.500         0.000     108.8700
       42.500         0.000     109.3900
       47.500         0.000     111.5900
       52.500         0.000     109.6700
       57.500         0.000     108.7600
       62.500         0.000     110.0900
       67.500         0.000     109.4700
       72.500         0.000     105.3700
       77.500         0.000     103.5900
       82.500         0.000     105.9100
       87.500         0.000     109.5900
       92.500         0.000     110.8100
       97.500         0.000     113.9700
      102.500         0.000     109.9700
      107.500         0.000     109.4400
      112.500         0.000     110.4800
      117.500         0.000     109.3600
      122.500         0.000     106.5500
      127.500         0.000     105.9100
      132.500         0.000     101.5400
      137.500         0.000     101.6700
      142.500         0.000     104.9200
      147.500         0.000     102.6900
      152.500         0.000     102.5800
      157.500         0.000      99.6010
      162.500         0.000      92.1870
      167.500         0.000     104.5900
      172.500         0.000     100.0900
      177.500         0.000     108.6900
      182.500         0.000     109.8100
      187.500         0.000     107.8600
      192.500         0.000     105.5300
      197.500         0.000      99.6630
      202.500         0.000     100.9700
      207.500         0.000      98.9580
      212.500         0.000     105.6100
      217.500         0.000     113.3700
      222.500         0.000     120.7900
      227.500         0.000     144.3100
      232.500         0.000     168.8100
        2.500        -0.520     134.0600
        7.500        -0.520     132.1600
       12.500        -0.520     118.7300
       17.500        -0.520     120.7300
       22.500        -0.520     112.2700
       27.500        -0.520     112.0800
       32.500        -0.520     108.4900
       37.500        -0.520     108.8700
       42.500        -0.520     109.3900
       47.500        -0.520     111.5900
       52.500        -0.520     109.6700
       57.500        -0.520     108.7600
       62.500        -0.520     110.0900
       67.500        -0.520     109.4700
       72.500        -0.520     105.3700
       77.500        -0.520     103.5900
       82.500        -0.520     105.9100
       87.500        -0.520     109.5900
       92.500        -0.520     110.8100
       97.500        -0.520     113.9700
      102.500        -0.520     109.9700
      107.500        -0.520     109.4400
      112.500        -0.520     110.4800
      117.500        -0.520     109.3600
      122.500        -0.520     106.5500
      127.500        -0.520     105.9100
      132.500        -0.520     101.5400
      137.500        -0.520     101.6700
      142.500        -0.520     104.9200
      147.500        -0.520     102.6900
      152.500        -0.520     102.5800
      157.500        -0.520      99.6010
      162.500        -0.520      92.1870
      167.500        -0.520     104.5900
      172.500        -0.520     100.0900
      177.500        -0.520     108.6900
      182.500        -0.520     109.8100
      187.500        -0.520     107.8600
      192.500        -0.520     105.5300
      197.500        -0.520      99.6630
      202.500        -0.520     100.9700
      207.500        -0.520      98.9580
      212.500        -0.520     105.6100
      217.500        -0.520     113.3700
      222.500        -0.520     120.7900
      227.500        -0.520     144.3100
      232.500        -0.520     168.8100
        2.500        -1.040     134.0600
        7.500        -1.040     132.1600
       12.500        -1.040     118.7300
       17.500        -1.040     120.7300
       22.500        -1.040     112.2700
       27.500        -1.040     112.0800
       32.500        -1.040     108.4900
       37.500        -1.040     108.8700
       42.500        -1.040     109.3900
       47.500        -1.040     111.5900
       52.500        -1.040     109.6700
       57.500        -1.040     108.7600
       62.500        -1.040     110.0900
       67.500        -1.040     109.4700
       72.500        -1.040     105.3700
       77.500        -1.040     103.5900
       82.500        -1.040     105.9100
       87.500        -1.040     109.5900
       92.500        -1.040     110.8100
       97.500        -1.040     113.9700
      102.500        -1.040     109.9700
      107.500        -1.040     109.4400
      112.500        -1.040     110.4800
      117.500        -1.040     109.3600
      122.500        -1.040     106.5500
      127.500        -1.040     105.9100
      132.500        -1.040     101.5400
      137.500        -1.040     101.6700
      142.500        -1.040     104.9200
      147.500        -1.040     102.6900
      152.500        -1.040     102.5800
      157.500        -1.040      99.6010
      162.500        -1.040      92.1870
      167.500        -1.040     104.5900
      172.500        -1.040     100.0900
      177.500        -1.040     108.6900
      182.500        -1.040     109.8100
      187.500        -1.040     107.8600
      192.500        -1.040     105.5300
      197.500        -1.040      99.6630
      202.500        -1.040     100.9700
      207.500        -1.040      98.9580
      212.500        -1.040     105.6100
      217.500        -1.040     113.3700
      222.500        -1.040     120.7900
      227.500        -1.040     144.3100
      232.500        -1.040     168.8100
        2.500        -3.225      92.4410
        7.500        -3.225      81.1160
       12.500        -3.225     101.4900
       17.500        -3.225      79.3510
       22.500        -3.225     103.4700
       27.500        -3.225     107.5000
       32.500        -3.225      92.6520
       37.500        -3.225      91.7020
       42.500        -3.225      96.8300
       47.500        -3.225      92.5460
       52.500        -3.225      95.8210
       57.500        -3.225      99.0510
       62.500        -3.225      97.2360
       67.500        -3.225      99.5610
       72.500        -3.225      96.3730
       77.500        -3.225      97.0910
       82.500        -3.225     103.6000
       87.500        -3.225      91.8400
       92.500        -3.225      97.0160
       97.500        -3.225      93.8330
      102.500        -3.225      93.4180
      107.500        -3.225      91.7270
      112.500        -3.225      87.0950
      117.500        -3.225      92.4490
      122.500        -3.225     106.5400
      127.500        -3.225      90.0060
      132.500        -3.225      99.4170
      137.500        -3.225     112.8400
      142.500        -3.225      94.3170
      147.500        -3.225     101.0900
      152.500        -3.225     102.4000
      157.500        -3.225     102.4500
      162.500        -3.225     110.4800
      167.500        -3.225      72.5550
      172.500        -3.225     127.6800
      177.500        -3.225     106.7100
      182.500        -3.225      93.7030
      187.500        -3.225      95.8660
      192.500        -3.225      98.1960
      197.500        -3.225     108.2300
      202.500        -3.225      88.3130
      207.500        -3.225     104.6000
      212.500        -3.225     105.1300
      217.500        -3.225      90.9670
      222.500        -3.225      92.5690
      227.500        -3.225      79.0850
      232.500        -3.225      56.8720
        2.500        -5.625      96.5500
        7.500        -5.625      81.7390
       12.500        -5.625      88.1440
       17.500        -5.625      89.7590
       22.500        -5.625      93.0850
       27.500        -5.625      64.5570
       32.500        -5.625     100.4100
       37.500        -5.625     100.6000
       42.500        -5.625      95.6880
       47.500        -5.625      81.4200
       52.500        -5.625      86.8400
       57.500        -5.625      84.6100
       62.500        -5.625      84.2310
       67.500        -5.625      80.8770
       72.500        -5.625      96.0400
       77.500        -5.625     115.1600
       82.500        -5.625      90.8000
       87.500        -5.625      90.8040
       92.500        -5.625      75.9010
       97.500        -5.625      70.4020
      102.500        -5.625      92.1020
      107.500        -5.625      91.7970
      112.500        -5.625      98.8510
      117.500        -5.625      98.5150
