48_Symme_flat_confi_optim
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000      80.000,     0.000      25.000,     0.000      55.000,     0.000   270.1485
4      0.000,     0.000      80.000,     0.000      20.000,     0.000      60.000,     0.000   257.4203
4      0.000,     0.000      80.000,     0.000      15.000,     0.000      65.000,     0.000   244.5300
4      0.000,     0.000      80.000,     0.000      10.000,     0.000      70.000,     0.000   179.4198
4      0.000,     0.000      85.000,     0.000      40.000,     0.000      45.000,     0.000   306.1497
4      0.000,     0.000      85.000,     0.000      35.000,     0.000      50.000,     0.000   306.3868
4      0.000,     0.000      85.000,     0.000      30.000,     0.000      55.000,     0.000   308.5991
4      0.000,     0.000      85.000,     0.000      25.000,     0.000      60.000,     0.000   292.8614
4      0.000,     0.000      85.000,     0.000      20.000,     0.000      65.000,     0.000   255.0489
4      0.000,     0.000      85.000,     0.000      10.000,     0.000      75.000,     0.000   202.9186
4      0.000,     0.000      85.000,     0.000      15.000,     0.000      70.000,     0.000   224.7103
4      0.000,     0.000      90.000,     0.000      40.000,     0.000      50.000,     0.000   320.0635
4      0.000,     0.000      90.000,     0.000      35.000,     0.000      55.000,     0.000   322.7726
4      0.000,     0.000      90.000,     0.000      30.000,     0.000      60.000,     0.000   291.9871
4      0.000,     0.000      90.000,     0.000      25.000,     0.000      65.000,     0.000   277.6235
4      0.000,     0.000      90.000,     0.000      20.000,     0.000      70.000,     0.000   273.0563
4      0.000,     0.000      95.000,     0.000      45.000,     0.000      50.000,     0.000   318.0598
4      0.000,     0.000      95.000,     0.000      40.000,     0.000      55.000,     0.000   325.6234
4      0.000,     0.000      95.000,     0.000      35.000,     0.000      60.000,     0.000   305.6644
4      0.000,     0.000      95.000,     0.000      30.000,     0.000      65.000,     0.000   298.3577
4      0.000,     0.000      95.000,     0.000      25.000,     0.000      70.000,     0.000   304.5294
4      0.000,     0.000      95.000,     0.000      20.000,     0.000      75.000,     0.000   265.5336
4      0.000,     0.000     100.000,     0.000      45.000,     0.000      55.000,     0.000   356.7142
4      0.000,     0.000     100.000,     0.000      40.000,     0.000      60.000,     0.000   307.9507
4      0.000,     0.000     100.000,     0.000      35.000,     0.000      65.000,     0.000   348.4286
4      0.000,     0.000     100.000,     0.000      30.000,     0.000      70.000,     0.000   307.5175
4      0.000,     0.000     100.000,     0.000      25.000,     0.000      75.000,     0.000   280.2315
4      0.000,     0.000     105.000,     0.000      50.000,     0.000      55.000,     0.000   329.8170
4      0.000,     0.000     105.000,     0.000      45.000,     0.000      60.000,     0.000   327.7014
4      0.000,     0.000     105.000,     0.000      40.000,     0.000      65.000,     0.000   357.8797
4      0.000,     0.000     105.000,     0.000      35.000,     0.000      70.000,     0.000   330.9038
4      0.000,     0.000     105.000,     0.000      30.000,     0.000      75.000,     0.000   288.5922
4      0.000,     0.000     105.000,     0.000      25.000,     0.000      80.000,     0.000   308.2472
4      0.000,     0.000     110.000,     0.000      50.000,     0.000      60.000,     0.000   359.7938
4      0.000,     0.000     110.000,     0.000      45.000,     0.000      65.000,     0.000   354.7417
4      0.000,     0.000     110.000,     0.000      40.000,     0.000      70.000,     0.000   299.1467
4      0.000,     0.000     110.000,     0.000      35.000,     0.000      75.000,     0.000   349.0405
