symme-unsymme optimized array
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000       5.000,     0.000      10.000,     0.000      15.000,     0.000   101.1231
4      0.000,     0.000       5.000,     0.000      10.000,     0.000      20.000,     0.000   101.5478
4      0.000,     0.000       5.000,     0.000      10.000,     0.000      25.000,     0.000   104.2798
4      0.000,     0.000       5.000,     0.000      15.000,     0.000      20.000,     0.000    99.0666
4      0.000,     0.000       5.000,     0.000      15.000,     0.000      25.000,     0.000   108.4941
4      0.000,     0.000       5.000,     0.000      15.000,     0.000      30.000,     0.000   101.5509
4      0.000,     0.000       5.000,     0.000      15.000,     0.000      35.000,     0.000   114.3212
4      0.000,     0.000       5.000,     0.000      15.000,     0.000      40.000,     0.000   121.7373
4      0.000,     0.000       5.000,     0.000      20.000,     0.000      25.000,     0.000   110.6269
4      0.000,     0.000       5.000,     0.000      20.000,     0.000      30.000,     0.000   108.6194
4      0.000,     0.000       5.000,     0.000      20.000,     0.000      35.000,     0.000   128.0375
4      0.000,     0.000       5.000,     0.000      20.000,     0.000      40.000,     0.000   128.1475
4      0.000,     0.000       5.000,     0.000      20.000,     0.000      45.000,     0.000   132.0514
4      0.000,     0.000       5.000,     0.000      20.000,     0.000      50.000,     0.000   129.7629
4      0.000,     0.000       5.000,     0.000      25.000,     0.000      30.000,     0.000   128.1827
4      0.000,     0.000       5.000,     0.000      25.000,     0.000      35.000,     0.000   137.2448
4      0.000,     0.000       5.000,     0.000      25.000,     0.000      40.000,     0.000   136.8564
4      0.000,     0.000       5.000,     0.000      25.000,     0.000      45.000,     0.000   148.4287
4      0.000,     0.000       5.000,     0.000      25.000,     0.000      50.000,     0.000   153.9202
4      0.000,     0.000       5.000,     0.000      30.000,     0.000      35.000,     0.000   158.0270
4      0.000,     0.000       5.000,     0.000      30.000,     0.000      40.000,     0.000   156.0424
4      0.000,     0.000       5.000,     0.000      30.000,     0.000      45.000,     0.000   152.3283
4      0.000,     0.000       5.000,     0.000      30.000,     0.000      50.000,     0.000   166.6689
4      0.000,     0.000       5.000,     0.000      30.000,     0.000      55.000,     0.000   172.3527
4      0.000,     0.000       5.000,     0.000      35.000,     0.000      40.000,     0.000   171.7966
4      0.000,     0.000       5.000,     0.000      35.000,     0.000      45.000,     0.000   169.5178
4      0.000,     0.000       5.000,     0.000      35.000,     0.000      50.000,     0.000   188.2148
4      0.000,     0.000       5.000,     0.000      35.000,     0.000      55.000,     0.000   183.2101
4      0.000,     0.000       5.000,     0.000      35.000,     0.000      60.000,     0.000   197.6108
4      0.000,     0.000       5.000,     0.000      40.000,     0.000      45.000,     0.000   179.2164
4      0.000,     0.000       5.000,     0.000      40.000,     0.000      50.000,     0.000   185.8884
4      0.000,     0.000       5.000,     0.000      40.000,     0.000      55.000,     0.000   214.7863
4      0.000,     0.000       5.000,     0.000      40.000,     0.000      60.000,     0.000   210.6498
4      0.000,     0.000       5.000,     0.000      45.000,     0.000      50.000,     0.000   193.6879
4      0.000,     0.000       5.000,     0.000      45.000,     0.000      55.000,     0.000   211.6491
4      0.000,     0.000       5.000,     0.000      45.000,     0.000      60.000,     0.000   202.4024
4      0.000,     0.000       5.000,     0.000      50.000,     0.000      55.000,     0.000   220.9456
4      0.000,     0.000       5.000,     0.000      50.000,     0.000      60.000,     0.000   222.4926
