"X-location","Z-location","Resistivity"
        2.500         0.000     109.3200
        7.500         0.000     106.4200
       12.500         0.000      99.0200
       17.500         0.000      98.2020
       22.500         0.000     100.1600
       27.500         0.000     102.3600
       32.500         0.000      99.8230
       37.500         0.000     108.1500
       42.500         0.000     108.9300
       47.500         0.000     106.1300
       52.500         0.000     105.8800
       57.500         0.000     110.9600
       62.500         0.000     113.6000
       67.500         0.000     115.9100
       72.500         0.000     114.1200
       77.500         0.000     104.8300
       82.500         0.000     115.1000
       87.500         0.000     108.4000
       92.500         0.000     107.3200
       97.500         0.000     111.4800
      102.500         0.000     107.6300
      107.500         0.000     107.4000
      112.500         0.000     106.4300
      117.500         0.000     101.6200
      122.500         0.000     115.1000
      127.500         0.000     114.6900
      132.500         0.000     114.0100
      137.500         0.000     115.2800
      142.500         0.000     122.2100
      147.500         0.000     115.4700
      152.500         0.000     106.4300
      157.500         0.000     108.9000
      162.500         0.000     107.7200
      167.500         0.000     103.2900
      172.500         0.000     104.0700
      177.500         0.000     106.3200
      182.500         0.000     106.2300
      187.500         0.000     106.5300
      192.500         0.000     111.9200
      197.500         0.000     115.1100
      202.500         0.000     108.3800
      207.500         0.000     105.9700
      212.500         0.000     111.9700
      217.500         0.000     104.0900
      222.500         0.000     103.7600
      227.500         0.000     105.9100
      232.500         0.000      91.0500
        2.500        -0.520     109.3200
        7.500        -0.520     106.4200
       12.500        -0.520      99.0200
       17.500        -0.520      98.2020
       22.500        -0.520     100.1600
       27.500        -0.520     102.3600
       32.500        -0.520      99.8230
       37.500        -0.520     108.1500
       42.500        -0.520     108.9300
       47.500        -0.520     106.1300
       52.500        -0.520     105.8800
       57.500        -0.520     110.9600
       62.500        -0.520     113.6000
       67.500        -0.520     115.9100
       72.500        -0.520     114.1200
       77.500        -0.520     104.8300
       82.500        -0.520     115.1000
       87.500        -0.520     108.4000
       92.500        -0.520     107.3200
       97.500        -0.520     111.4800
      102.500        -0.520     107.6300
      107.500        -0.520     107.4000
      112.500        -0.520     106.4300
      117.500        -0.520     101.6200
      122.500        -0.520     115.1000
      127.500        -0.520     114.6900
      132.500        -0.520     114.0100
      137.500        -0.520     115.2800
      142.500        -0.520     122.2100
      147.500        -0.520     115.4700
      152.500        -0.520     106.4300
      157.500        -0.520     108.9000
      162.500        -0.520     107.7200
      167.500        -0.520     103.2900
      172.500        -0.520     104.0700
      177.500        -0.520     106.3200
      182.500        -0.520     106.2300
      187.500        -0.520     106.5300
      192.500        -0.520     111.9200
