LokeMH	2015
   5.00
7
4992
1
0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
   197.500      5.000      2.000      507.2116       0.60910
   202.500      5.000      2.000      506.2025       2.52099
   207.500      5.000      2.000      507.2068       1.96991
   212.500      5.000      2.000      509.8853       0.63319
   217.500      5.000      2.000      508.5254       0.40271
   222.500      5.000      2.000      504.4326       3.60369
   227.500      5.000      2.000      510.3670       4.07376
   232.500      5.000      2.000      501.7222       1.58012
   237.500      5.000      2.000      494.4466       4.84450
   242.500      5.000      2.000      492.7110       3.41724
   247.500      5.000      2.000      493.0975       0.39049
   252.500      5.000      2.000      485.7580       0.38468
   257.500      5.000      2.000      478.6490       2.80930
   262.500      5.000      2.000      481.7195       0.62793
   267.500      5.000      2.000      485.2122       4.15459
   272.500      5.000      2.000      475.7361       5.67247
   277.500      5.000      2.000      483.3854       2.74938
   282.500      5.000      2.000      494.0181       1.29424
   287.500      5.000      2.000      495.8001       0.39263
   292.500      5.000      2.000      500.1444       0.73492
   297.500      5.000      2.000      505.9665       2.55915
   302.500      5.000      2.000      505.0399       1.45096
   307.500      5.000      2.000      507.4341       0.87883
   312.500      5.000      2.000      507.6789       1.62609
   317.500      5.000      2.000      506.8578       2.97271
   322.500      5.000      2.000      509.3710       0.76552
   327.500      5.000      2.000      508.5642       1.71890
   332.500      5.000      2.000      509.2943       1.05918
   337.500      5.000      2.000      505.9815       4.34004
   342.500      5.000      2.000      507.3301       2.95126
   347.500      5.000      2.000      507.9494       2.19368
   352.500      5.000      2.000      512.5759       2.71967
   357.500      5.000      2.000      506.8085       2.52995
   362.500      5.000      2.000      507.9961       0.40229
   367.500      5.000      2.000      503.6089       3.04114
   372.500      5.000      2.000      505.6385       1.88715
   377.500      5.000      2.000      505.0868       5.09869
   382.500      5.000      2.000      494.8143       2.53809
   387.500      5.000      2.000      497.4423       2.39254
   392.500      5.000      2.000      489.6676       1.46976
   397.500      5.000      2.000      490.5083       0.60510
   402.500      5.000      2.000      494.5670       0.39166
   407.500      5.000      2.000      498.5713       1.46124
    15.000     10.000      1.000      478.2132       1.37179
    20.000     10.000      1.000      470.2714       0.38563
    25.000     10.000      1.000      453.9738       2.55506
    30.000     10.000      1.000      449.0650       1.21101
    35.000     10.000      1.000      446.7194       1.11272
    40.000     10.000      1.000      437.1645       3.61405
    45.000     10.000      1.000      435.1906       3.14745
    50.000     10.000      1.000      451.2449       0.78744
    55.000     10.000      1.000      461.0345       0.87020
    60.000     10.000      1.000      466.2882       0.54514
    65.000     10.000      1.000      478.2233       1.27502
    70.000     10.000      1.000      491.8262       1.00070
    75.000     10.000      1.000      499.2721       0.39538
    80.000     10.000      1.000      501.5394       1.11778
    85.000     10.000      1.000      507.4785       3.06077
    90.000     10.000      1.000      499.5071       5.72111
    95.000     10.000      1.000      509.6267       3.95618
   100.000     10.000      1.000      504.5130       1.33751
   105.000     10.000      1.000      511.0570       5.28286
   110.000     10.000      1.000      508.9462       3.34120
   115.000     10.000      1.000      505.5969       0.40039
   120.000     10.000      1.000      503.0641       1.35812
   125.000     10.000      1.000      503.9131       0.77928
   130.000     10.000      1.000      498.3868       2.70682
   135.000     10.000      1.000      503.3372       5.11373
   140.000     10.000      1.000      492.9737       2.19258
   145.000     10.000      1.000      495.0367       2.08597
   150.000     10.000      1.000      492.1169       0.49307
   155.000     10.000      1.000      484.3340       5.28803
   160.000     10.000      1.000      487.0523       0.38571
   165.000     10.000      1.000      486.0400       1.39660
   170.000     10.000      1.000      489.2979       0.38748
   175.000     10.000      1.000      489.9828       1.63888
   180.000     10.000      1.000      493.8652       0.91738
   185.000     10.000      1.000      497.4579       2.33147
   190.000     10.000      1.000      498.9582       0.77351
   195.000     10.000      1.000      497.7795       3.13892
   200.000     10.000      1.000      502.0248       0.80950
   205.000     10.000      1.000      506.2472       2.34353
   210.000     10.000      1.000      504.7236       0.39970
   215.000     10.000      1.000      501.7729       2.33181
   220.000     10.000      1.000      504.0458       0.88487
   225.000     10.000      1.000      505.6922       4.62459
   230.000     10.000      1.000      493.2155       4.23001
   235.000     10.000      1.000      491.6469       0.95477
   240.000     10.000      1.000      490.3111       1.75435
   245.000     10.000      1.000      486.0611       0.79542
   250.000     10.000      1.000      479.4462       0.37968
   255.000     10.000      1.000      467.8123       5.00240
   260.000     10.000      1.000      467.8330       1.46707
   265.000     10.000      1.000      469.3661       0.49630
   270.000     10.000      1.000      472.4803       3.19452
   275.000     10.000      1.000      471.4395       1.43371
   280.000     10.000      1.000      483.7995       3.98232
   285.000     10.000      1.000      483.9487       1.36553
   290.000     10.000      1.000      486.1936       2.45014
   295.000     10.000      1.000      491.9342       0.82022
   300.000     10.000      1.000      500.2380       2.53602
   305.000     10.000      1.000      499.3329       2.11439
   310.000     10.000      1.000      501.2182       2.45247
   315.000     10.000      1.000      500.9541       3.92989
   320.000     10.000      1.000      509.7233       4.17054
   325.000     10.000      1.000      502.0935       3.82499
   330.000     10.000      1.000      506.8727       0.74478
   335.000     10.000      1.000      503.4215       2.75383
   340.000     10.000      1.000      504.9166       1.22932
   345.000     10.000      1.000      507.1151       1.13112
   350.000     10.000      1.000      504.5244       1.11855
   355.000     10.000      1.000      506.3267       1.32589
   360.000     10.000      1.000      504.5235       0.69410
   365.000     10.000      1.000      502.1145       0.39763
   370.000     10.000      1.000      501.7566       3.59926
   375.000     10.000      1.000      492.8049       0.78143
   380.000     10.000      1.000      491.9311       1.78756
   385.000     10.000      1.000      484.0875       4.03601
   390.000     10.000      1.000      490.8224       5.28465
   395.000     10.000      1.000      484.1331       0.38339
   400.000     10.000      1.000      484.0643       1.42603
   405.000     10.000      1.000      490.5513       2.68184
    17.500      5.000      3.000      451.3108       1.93579
    22.500      5.000      3.000      436.1476       3.78851
    27.500      5.000      3.000      423.5590       0.93796
    32.500      5.000      3.000      424.7507       0.76152
    37.500      5.000      3.000      421.1089       1.63308
    42.500      5.000      3.000      398.9282       0.97452
    47.500      5.000      3.000      404.0238       3.12049
    52.500      5.000      3.000      438.2948       0.34709
    57.500      5.000      3.000      448.5018       0.35518
    62.500      5.000      3.000      449.6235       2.11502
    67.500      5.000      3.000      458.8687       4.28865
    72.500      5.000      3.000      475.5864       3.43979
    77.500      5.000      3.000      485.7518       2.86281
    82.500      5.000      3.000      493.8211       0.50992
    87.500      5.000      3.000      498.7072       3.15818
    92.500      5.000      3.000      494.3953       2.25533
    97.500      5.000      3.000      491.8508       5.23775
   102.500      5.000      3.000      494.1629       3.07144
   107.500      5.000      3.000      501.1430       4.12302
   112.500      5.000      3.000      495.9726       0.52965
   117.500      5.000      3.000      497.2487       1.79414
   122.500      5.000      3.000      498.2238       4.57764
   127.500      5.000      3.000      487.9103       2.94639
   132.500      5.000      3.000      479.3073       7.43500
   137.500      5.000      3.000      480.9438       1.28467
   142.500      5.000      3.000      482.5544       4.01768
   147.500      5.000      3.000      477.1479       0.58024
   152.500      5.000      3.000      475.9868       1.43534
   157.500      5.000      3.000      468.9960       1.88585
   162.500      5.000      3.000      466.9972       1.72517
   167.500      5.000      3.000      469.6198       1.27149
   172.500      5.000      3.000      472.0927       2.45464
   177.500      5.000      3.000      475.1986       1.35475
   182.500      5.000      3.000      479.3435       0.82544
   187.500      5.000      3.000      482.4908       0.38209
   192.500      5.000      3.000      483.7961       2.80537
   197.500      5.000      3.000      490.8336       0.38870
   202.500      5.000      3.000      492.5658       0.39007
   207.500      5.000      3.000      493.3131       0.91102
   212.500      5.000      3.000      494.7895       0.39183
   217.500      5.000      3.000      489.0997       4.27113
   222.500      5.000      3.000      496.1951       5.36943
   227.500      5.000      3.000      482.7867       3.45269
   232.500      5.000      3.000      477.6536       2.21610
   237.500      5.000      3.000      476.3088       1.99256
   242.500      5.000      3.000      473.5246       3.24505
   247.500      5.000      3.000      462.4345       1.62377
   252.500      5.000      3.000      457.4082       5.09865
   257.500      5.000      3.000      444.7031       0.45847
   262.500      5.000      3.000      444.0785       2.03562
   267.500      5.000      3.000      444.6658       1.45545
   272.500      5.000      3.000      447.8100       2.65300
   277.500      5.000      3.000      454.4460       2.06047
   282.500      5.000      3.000      459.9459       4.14811
   287.500      5.000      3.000      472.8916       2.47311
   292.500      5.000      3.000      475.8643       1.32462
   297.500      5.000      3.000      485.3146       5.14598
   302.500      5.000      3.000      492.1883       5.46916
   307.500      5.000      3.000      488.5142       3.11724
   312.500      5.000      3.000      494.1822       0.39135
   317.500      5.000      3.000      493.3828       2.81295
   322.500      5.000      3.000      498.4677       1.36031
   327.500      5.000      3.000      498.7001       1.11413
   332.500      5.000      3.000      495.3997       2.39455
   337.500      5.000      3.000      498.9819       1.15533
   342.500      5.000      3.000      500.8338       3.19654
   347.500      5.000      3.000      498.9423       1.72254
   352.500      5.000      3.000      495.3157       1.06350
   357.500      5.000      3.000      495.2222       0.39218
   362.500      5.000      3.000      490.1795       1.87728
   367.500      5.000      3.000      486.4610       1.01061
   372.500      5.000      3.000      482.0706       0.66198
   377.500      5.000      3.000      477.6250       1.02800
   382.500      5.000      3.000      474.5276       0.37579
   387.500      5.000      3.000      474.0469       2.91936
   392.500      5.000      3.000      469.5842       4.38340
   397.500      5.000      3.000      464.7147       0.44641
   402.500      5.000      3.000      474.9605       4.15464
    22.500     15.000      1.000      414.1338       0.52251
    27.500     15.000      1.000      412.1048       0.32635
    32.500     15.000      1.000      414.3568       3.65879
    37.500     15.000      1.000      407.4198       3.29503
    42.500     15.000      1.000      407.0896       3.17843
    47.500     15.000      1.000      412.5913       0.32674
    52.500     15.000      1.000      423.9841       0.33576
    57.500     15.000      1.000      435.1683       1.31486
    62.500     15.000      1.000      439.6998       0.87221
    67.500     15.000      1.000      447.4483       4.06974
    72.500     15.000      1.000      453.0894       1.46162
    77.500     15.000      1.000      472.1490       1.45781
    82.500     15.000      1.000      481.6810       0.75386
    87.500     15.000      1.000      485.4518       0.66737
    92.500     15.000      1.000      489.6175       0.98258
    97.500     15.000      1.000      488.7516       0.99674
   102.500     15.000      1.000      490.3998       0.38836
   107.500     15.000      1.000      490.0232       0.43031
   112.500     15.000      1.000      491.3492       2.93413
   117.500     15.000      1.000      485.9002       0.38479
   122.500     15.000      1.000      482.4149       0.38203
   127.500     15.000      1.000      476.8956       0.86075
   132.500     15.000      1.000      469.4040       2.36920
   137.500     15.000      1.000      467.3843       0.68477
   142.500     15.000      1.000      465.3751       1.54053
   147.500     15.000      1.000      463.0944       0.36673
   152.500     15.000      1.000      461.4694       0.41096
   157.500     15.000      1.000      458.9866       1.73644
   162.500     15.000      1.000      459.1877       0.88751
   167.500     15.000      1.000      455.9868       4.69536
   172.500     15.000      1.000      460.1322       1.73038
   177.500     15.000      1.000      465.3692       2.71127
   182.500     15.000      1.000      463.0550       0.63950
   187.500     15.000      1.000      467.7739       1.38025
   192.500     15.000      1.000      474.8762       3.68011
   197.500     15.000      1.000      478.4783       1.69774
   202.500     15.000      1.000      479.4763       1.68050
   207.500     15.000      1.000      484.1851       0.64028
   212.500     15.000      1.000      482.9205       0.88179
   217.500     15.000      1.000      475.6950       5.96339
   222.500     15.000      1.000      475.8377       1.12286
   227.500     15.000      1.000      471.2147       1.17578
   232.500     15.000      1.000      464.5585       0.67856
   237.500     15.000      1.000      458.0527       1.58392
   242.500     15.000      1.000      456.7680       1.71949
   247.500     15.000      1.000      448.4992       0.57765
   252.500     15.000      1.000      441.5052       1.25685
   257.500     15.000      1.000      436.5062       1.77681
   262.500     15.000      1.000      431.2646       1.30116
   267.500     15.000      1.000      432.0271       0.55090
   272.500     15.000      1.000      435.1600       0.39011
   277.500     15.000      1.000      437.2449       3.06403
   282.500     15.000      1.000      450.7208       2.65507
   287.500     15.000      1.000      450.7633       4.53105
   292.500     15.000      1.000      459.1913       0.91533
   297.500     15.000      1.000      462.1743       2.41488
   302.500     15.000      1.000      472.2826       1.15646
   307.500     15.000      1.000      476.1571       2.42802
   312.500     15.000      1.000      487.7063       3.50630
   317.500     15.000      1.000      486.1038       1.56536
   322.500     15.000      1.000      483.1496       6.39689
   327.500     15.000      1.000      488.6987       1.97744
   332.500     15.000      1.000      491.8056       0.63915
   337.500     15.000      1.000      492.5357       1.31412
   342.500     15.000      1.000      490.3594       0.49607
   347.500     15.000      1.000      488.0101       1.90552
   352.500     15.000      1.000      488.9771       0.86590
   357.500     15.000      1.000      481.9399       2.92298
