"X-location","Z-location","Resistivity"
        1.250         0.000     876.8800
        3.750         0.000     789.3100
        6.250         0.000     778.1300
        8.750         0.000     774.7000
       11.250         0.000     752.0000
       13.750         0.000     655.7900
       16.250         0.000     605.6500
       18.750         0.000     872.9200
       21.250         0.000     779.4300
       23.750         0.000    1018.0000
       26.250         0.000     991.4300
       28.750         0.000     735.8500
       31.250         0.000     754.1500
       33.750         0.000     810.5800
       36.250         0.000     659.5500
       38.750         0.000     744.4600
       41.250         0.000     642.8900
       43.750         0.000     699.7100
       46.250         0.000     654.2900
       48.750         0.000     732.0300
       51.250         0.000     720.6200
       53.750         0.000     839.3300
       56.250         0.000     883.7400
       58.750         0.000     627.5700
       61.250         0.000     637.9500
       63.750         0.000     706.5400
       66.250         0.000     694.5700
       68.750         0.000     629.0600
       71.250         0.000     674.1900
       73.750         0.000     656.4100
       76.250         0.000     668.7200
       78.750         0.000     612.3700
       81.250         0.000     657.4300
       83.750         0.000     634.2000
       86.250         0.000     633.6700
       88.750         0.000     746.6300
       91.250         0.000     933.6500
       93.750         0.000     553.3600
       96.250         0.000     654.7600
       98.750         0.000     623.3300
      101.250         0.000     747.7800
      103.750         0.000     484.1300
      106.250         0.000     668.7600
      108.750         0.000     560.2400
      111.250         0.000     669.0400
      113.750         0.000     638.2500
      116.250         0.000     633.1200
      118.750         0.000     670.0700
      121.250         0.000     721.3500
      123.750         0.000     653.3600
      126.250         0.000     714.0600
      128.750         0.000     927.6400
      131.250         0.000     970.9400
      133.750         0.000     658.1500
      136.250         0.000     797.7000
      138.750         0.000     664.2800
      141.250         0.000     704.6900
      143.750         0.000     646.7300
      146.250         0.000     730.2300
      148.750         0.000     647.6000
      151.250         0.000     660.4200
      153.750         0.000     719.7200
      156.250         0.000     659.6900
      158.750         0.000     705.9200
      161.250         0.000     731.6700
      163.750         0.000     682.4800
      166.250         0.000     770.1600
      168.750         0.000     534.5700
      171.250         0.000     635.9200
      173.750         0.000     552.5100
      176.250         0.000     551.8300
      178.750         0.000     700.2400
      181.250         0.000     694.5100
      183.750         0.000     888.7000
      186.250         0.000     803.5600
      188.750         0.000     818.3800
      191.250         0.000     842.7500
      193.750         0.000     637.9600
      196.250         0.000     778.2700
      198.750         0.000     574.1400
      201.250         0.000     644.5700
      203.750         0.000     748.3300
      206.250         0.000     746.9300
      208.750         0.000     713.1400
      211.250         0.000     806.3200
      213.750         0.000     843.1100
      216.250         0.000     884.6700
      218.750         0.000     952.4400
      221.250         0.000    1143.2000
      223.750         0.000     950.0100
      226.250         0.000    1147.5000
      228.750         0.000     585.4200
      231.250         0.000     838.5000
      233.750         0.000     537.1100
      236.250         0.000     716.9400
      238.750         0.000     753.9400
      241.250         0.000     765.3500
      243.750         0.000     841.9400
      246.250         0.000     767.0400
      248.750         0.000     944.9800
      251.250         0.000     902.2800
      253.750         0.000     837.5500
      256.250         0.000     832.0500
      258.750         0.000     775.0300
      261.250         0.000     738.9800
      263.750         0.000     726.9600
      266.250         0.000     701.8100
      268.750         0.000     767.3000
      271.250         0.000     635.2200
      273.750         0.000     939.3400
      276.250         0.000     798.0800
      278.750         0.000     912.9200
      281.250         0.000     758.2500
      283.750         0.000     828.6200
      286.250         0.000     637.2100
      288.750         0.000     964.5600
      291.250         0.000     571.6100
      293.750         0.000    1154.9000
      296.250         0.000     606.5200
      298.750         0.000    1063.3000
      301.250         0.000     643.2200
      303.750         0.000     915.3000
      306.250         0.000     537.0200
      308.750         0.000     836.1400
      311.250         0.000     563.7700
      313.750         0.000     793.2200
      316.250         0.000     550.7800
      318.750         0.000     832.2800
      321.250         0.000     493.2200
      323.750         0.000     992.9700
      326.250         0.000     636.3400
      328.750         0.000     795.3400
      331.250         0.000     607.6800
      333.750         0.000     864.6600
      336.250         0.000     723.5300
      338.750         0.000     670.5000
      341.250         0.000     613.5300
      343.750         0.000     645.7700
      346.250         0.000     649.1800
      348.750         0.000     662.8900
      351.250         0.000     643.5200
      353.750         0.000     652.0300
      356.250         0.000     736.6900
      358.750         0.000     613.9600
      361.250         0.000     637.0700
      363.750         0.000     636.9700
      366.250         0.000     771.5700
      368.750         0.000     526.5200
      371.250         0.000     711.5100
      373.750         0.000     530.2800
      376.250         0.000     703.0800
      378.750         0.000     544.3800
      381.250         0.000     641.5500
      383.750         0.000     699.7900
      386.250         0.000     808.0800
      388.750         0.000     697.8900
      391.250         0.000     916.8200
      393.750         0.000     733.0800
      396.250         0.000     882.7100
      398.750         0.000     537.2600
      401.250         0.000     734.6200
      403.750         0.000     605.4400
      406.250         0.000     851.1600
      408.750         0.000     898.9600
      411.250         0.000    1120.7000
      413.750         0.000    1008.6000
      416.250         0.000    1209.1000
      418.750         0.000    1457.6000
        1.250        -0.347     876.8800
        3.750        -0.347     789.3100
        6.250        -0.347     778.1300
        8.750        -0.347     774.7000
       11.250        -0.347     752.0000
       13.750        -0.347     655.7900
       16.250        -0.347     605.6500
       18.750        -0.347     872.9200
       21.250        -0.347     779.4300
       23.750        -0.347    1018.0000
       26.250        -0.347     991.4300
       28.750        -0.347     735.8500
       31.250        -0.347     754.1500
       33.750        -0.347     810.5800
       36.250        -0.347     659.5500
       38.750        -0.347     744.4600
       41.250        -0.347     642.8900
       43.750        -0.347     699.7100
       46.250        -0.347     654.2900
       48.750        -0.347     732.0300
       51.250        -0.347     720.6200
       53.750        -0.347     839.3300
       56.250        -0.347     883.7400
       58.750        -0.347     627.5700
       61.250        -0.347     637.9500
       63.750        -0.347     706.5400
       66.250        -0.347     694.5700
       68.750        -0.347     629.0600
       71.250        -0.347     674.1900
       73.750        -0.347     656.4100
       76.250        -0.347     668.7200
       78.750        -0.347     612.3700
       81.250        -0.347     657.4300
       83.750        -0.347     634.2000
       86.250        -0.347     633.6700
       88.750        -0.347     746.6300
       91.250        -0.347     933.6500
       93.750        -0.347     553.3600
       96.250        -0.347     654.7600
       98.750        -0.347     623.3300
      101.250        -0.347     747.7800
      103.750        -0.347     484.1300
      106.250        -0.347     668.7600
      108.750        -0.347     560.2400
      111.250        -0.347     669.0400
      113.750        -0.347     638.2500
      116.250        -0.347     633.1200
      118.750        -0.347     670.0700
      121.250        -0.347     721.3500
