"X-location","Z-location","Resistivity"
        1.250         0.000     710.2000
        3.750         0.000     869.7100
        6.250         0.000     890.3500
        8.750         0.000     801.1200
       11.250         0.000     801.7200
       13.750         0.000     650.7400
       16.250         0.000     665.0200
       18.750         0.000     670.5000
       21.250         0.000     692.3200
       23.750         0.000     615.0100
       26.250         0.000     568.2800
       28.750         0.000     956.5700
       31.250         0.000     766.1200
       33.750         0.000     764.6600
       36.250         0.000     559.6900
       38.750         0.000     717.2100
       41.250         0.000     528.2100
       43.750         0.000     905.3700
       46.250         0.000     632.0100
       48.750         0.000     652.4800
       51.250         0.000     579.3200
       53.750         0.000     676.4200
       56.250         0.000     556.5700
       58.750         0.000     815.4600
       61.250         0.000     687.6600
       63.750         0.000     735.6900
       66.250         0.000     624.9700
       68.750         0.000     625.7400
       71.250         0.000     456.2600
       73.750         0.000     757.7800
       76.250         0.000     623.9900
       78.750         0.000     753.8000
       81.250         0.000     786.1300
       83.750         0.000     678.2100
       86.250         0.000     669.0500
       88.750         0.000     678.1000
       91.250         0.000     701.7100
       93.750         0.000     661.5300
       96.250         0.000     719.7800
       98.750         0.000     597.7400
      101.250         0.000     705.0300
      103.750         0.000     700.4800
      106.250         0.000     872.9500
      108.750         0.000     468.5300
      111.250         0.000     540.1800
      113.750         0.000     680.0100
      116.250         0.000     764.6700
      118.750         0.000     764.0500
      121.250         0.000     868.9300
      123.750         0.000     821.6900
      126.250         0.000    1099.7000
      128.750         0.000     651.3300
      131.250         0.000    1008.5000
      133.750         0.000     529.7500
      136.250         0.000     847.6300
      138.750         0.000     436.9900
      141.250         0.000     639.2200
      143.750         0.000     545.8800
      146.250         0.000     650.4200
      148.750         0.000     635.2200
      151.250         0.000     673.2700
      153.750         0.000     653.6400
      156.250         0.000     769.3100
      158.750         0.000     933.2300
      161.250         0.000     942.3100
      163.750         0.000     957.6600
      166.250         0.000     844.0100
      168.750         0.000     552.5400
      171.250         0.000     701.4800
      173.750         0.000     554.9500
      176.250         0.000     689.0900
      178.750         0.000     641.5200
      181.250         0.000     675.8300
      183.750         0.000     560.4500
      186.250         0.000     641.3100
      188.750         0.000     638.8000
      191.250         0.000     782.1800
      193.750         0.000     814.2800
